GeneSymbol	Cluster 1	Cluster 10	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8	Cluster 9
C1orf95	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
C8orf4	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
CALD1	0.00000000000000000	0.00069062920672067	2.32611071688951609	0.98435015442435214	0.98598829804553967	1.05985204568624458	0.83568961207906223	0.00000000000000000	0.95976215922264052	5.78688475474742514
CAPN8	15.13133468480043042	15.70314071324802185	14.70308642031654678	1.71696540882091875	4.77677959436665489	1.95705434384422805	0.00000000000000000	10.25804484768468328	0.59486873319057854	2.16563193983442925
CCL2	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00738477364302961	0.00000000000000000	18.41691235870596088	0.00000000000000000	4.31857683645918211	0.00000000000000000	0.00000000000000000
CCL26	3.66075172242967417	3.67652496520237104	0.00000000000000000	0.00000000000000000	1.36094841118989662	0.00000000000000000	2.82133876835911002	0.00000000000000000	7.07619194181684197	14.05422805771759620
CCL5	0.00000000000000000	22.22910588780963081	10.81177721945589632	0.00000000000000000	0.00000000000000000	17.28658452347714203	0.00000000000000000	0.00000000000000000	17.66811809290728874	6.65182182078504347
CCNB1	143.29422968364255553	34.36536213180981747	6.35287508478628737	85.46494687946689339	19.34154640396553049	355.53290478776739292	245.28958668719502612	0.00000000000000000	267.77606968602685811	64.94250395380942109
CD177	0.00000000000000000	1.59927891505704389	0.00000000000000000	0.07825286660199944	0.35068696648147035	1.47581552902569957	2.70053466113664919	0.00000000000000000	0.70159517773968560	0.00000000000000000
CD36	0.00000000000000000	0.00000000000000000	1.49458389250586809	0.44662449729016729	0.00000000000000000	0.08377824334807439	0.03728136452357388	0.00000000000000000	0.00000000000000000	4.36656287751309247
CD74	0.00000000000000000	1.13297741050371692	0.92603949784718365	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.04318695032140440	0.00000000000000000	0.00000000000000000	5.40355904614173177
CDKN2B	10.18962314142147818	4.67825922126362403	23.40722047513317250	3.98969553462917137	13.57461821630255727	6.03271473002425296	5.46207102869144823	10.64841962238552320	4.48615100116926335	41.54105017237633035
CEACAM6	0.69422262397795165	26.78872603721151435	19.21303278006040216	12.04067845148016858	3.31422188723121325	10.04531901867309251	5.43344776578598498	0.00000000000000000	0.00000000000000000	31.76684050846801455
CLDN1	1.50404860128670403	0.00000000000000000	7.99291226514434960	2.07634243681369712	3.14773687353954434	0.17982009687465042	1.43246489175212832	1.43190188984987565	2.69743906082798635	15.10553596487691763
CLU	131.19475541547396347	156.90236101660210011	188.87236387820823325	113.36419953221482615	116.47744965385376759	292.15441732265270502	107.10002587423598186	126.45243121507093065	374.36752437069679900	765.29123383513194767
CST6	1.53555161439534782	3.59908203921844505	3.54333729769816541	0.35216493466494597	1.05216551503499933	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	6.87451757768778560
CTA.392C11.1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
CTSV	8.98689083505391118	10.93638693765733017	0.00000000000000000	8.55142743878935185	2.17790409255228834	19.27965904358545401	17.31945538965633347	0.00000000000000000	22.44460554959892207	14.76496651546926486
CXCL10	0.00000000000000000	19.57153602929011171	1.61672694058299093	0.00000000000000000	0.00000000000000000	1.93586955485848056	0.90413877348360117	0.00000000000000000	0.00000000000000000	0.00000000000000000
CXCL11	0.00000000000000000	8.23883037104845073	0.53126356398768748	0.00000000000000000	0.00000000000000000	1.11037140160690528	0.12803447785360206	0.00000000000000000	1.25628524391392671	0.00000000000000000
DIRC3	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
DNM3	4.22632033079434333	0.00000000000000000	3.57820928778426506	0.54126719266418943	0.65740730970419448	0.00387778471526700	1.34524204637790645	0.00000000000000000	0.24719024423378308	7.44768538791857271
DSCR8	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
ERP27	0.27982975808213689	0.00000000000000000	6.47229766284940666	1.96880735512772898	4.94246764920124093	0.39466019512675238	0.00000000000000000	0.00000000000000000	0.54288463142151977	13.15167362862871414
F2RL1	0.29298376895880890	0.00000000000000000	0.00000000000000000	3.71194678835715752	16.71149653122759560	4.86150042009104055	1.65784382085500881	7.21571453963040010	17.75265771091790867	0.01521831435866383
FHL1	8.30666737531936938	0.00000000000000000	2.95356337501588184	6.65424295109075192	10.39753527726192139	8.44779893040079877	12.39561515140989734	0.00000000000000000	2.33851279131136858	40.00742362887643111
FOXI1	1.89975736868152190	1.21369585166647531	1.29601500982758688	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.89922438676625238	0.64763944904694604	0.00000000000000000	2.73378600154564610
FST	3.44785787231664642	0.55534503109271927	4.86532622404181847	1.66688873829977946	1.52114568469441447	1.31629550065368606	2.47774116763133989	0.00000000000000000	0.49440963193758097	11.00371719294329864
GDPD3	11.99394169927949427	0.00000000000000000	0.00000000000000000	1.29521334519035136	8.74288991445551034	2.68358546654540220	8.04156574007156522	12.82377049854102857	26.79850734854455752	3.16610325814597582
GPRC5A	89.46152851862120770	133.90750097324649914	259.78613579543616652	61.70706626494665414	178.70579628145699758	65.60279948583405485	53.56065597326609407	68.77177445937356026	88.14671217352831434	381.48145905407187684
GSN	64.68427705008689088	23.28616168888134652	84.70322997126888254	29.23581776459191772	63.31217026191111330	97.56507593097359177	59.27653052792281585	2.98868558899888281	123.89475260722350924	177.99619288397244077
HSP90B1	175.29492093426179622	146.51697144893913105	162.41537581723571293	212.47275305259404377	151.77778797479925288	483.78963769296967712	281.73563932941237908	88.04887332046521919	827.48504527742750270	260.56342912326044825
HSPA5	141.24569970027283716	110.22583165601872679	99.81912897293582887	117.74614164833985797	173.56806075924941979	363.56585919368524173	218.56781292880413048	42.62551741888287182	718.90485859438911120	101.53249563343230477
IFIT2	0.00000000000000000	5.05243419255381543	8.03558984254424402	0.94637717079104322	0.00000000000000000	17.45625632011642026	0.00000000000000000	1.20870108862914361	16.37965479720306305	1.81548106054646152
IGFBP3	0.00000000000000000	5.94773107677418977	13.26821967261698632	1.59828164561254127	5.63327989031714793	2.57343651801504292	0.00000000000000000	2.60248865944619068	2.10977384331057571	9.27824766988927330
IL18	1.02310258230529239	0.00000000000000000	8.10061472362099266	4.27007928674163129	5.35468673604313938	3.11908719830758052	0.32869867858893970	0.00000000000000000	1.14841696331892562	19.05447475535846635
IL32	0.00000000000000000	6.65868724017079305	1.15401989564755825	1.07773451176972501	0.00000000000000000	8.46383161737812628	0.00000000000000000	2.20810530141278294	0.00000000000000000	1.48322854034680951
ITGB6	27.46317541054381905	8.50959343691805792	31.96059604867520321	3.14142201277375710	19.07273530012198037	2.56506927470299662	9.00635018840924495	10.96562193461100065	1.67275077706111808	36.99832335285213247
KCCAT211	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
KLF6	27.70192730085192068	45.78553827567152013	99.49079986924267871	28.94375090579194776	44.15131145036585991	31.38037566519388122	0.00000000000000000	3.18177948864869675	37.69042464380987667	153.10069034011146982
KLK5	3.09156305640085316	0.82416326140990270	1.25989138215454144	0.00000000000000000	0.00000000000000000	0.43346310214835077	0.11666340117092783	2.79009731266360816	0.00000000000000000	8.99746183248395681
KLK6	30.29289400282986833	8.71223810252962672	5.07664705158966889	4.64074535007786881	7.46155957479281540	10.82393242074682860	13.98412274416169510	13.44363793477027968	8.60188848752403423	52.14780861223653119
KRT17	29.99255970378403902	59.30530622039438526	12.53784121005484664	0.36255535852822013	0.00000000000000000	14.23184756218854652	6.33524986140748148	31.99407654082807539	0.00000000000000000	106.90046932658827927
KRTAP3.1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
L1CAM	13.88941424036345929	1.81741501215200940	13.31051040381459316	6.09018481679678647	12.54036967135335701	3.67903944210102862	14.97864820951756570	0.00000000000000000	9.14007811815807791	47.62605819787200545
LAMB3	0.00000000000000000	9.37035588118781249	15.85181502517809804	2.05545251396331974	1.59921303948645055	3.55129938051669169	3.65943038152832223	0.00000000000000000	2.70073040044778212	1.27994994922943239
LINC01235	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
LTB	0.00000000000000000	2.78997516793433586	0.39492129695745798	0.16514763948804095	0.00000000000000000	4.63274908201903646	0.00000000000000000	0.00000000000000000	0.56792791721419988	1.18331628016649271
LXN	101.70074912581769411	103.52988828169435465	62.02224096456679803	77.27324704473367945	84.25995782004032719	124.31814928529844622	105.71524848050238177	66.36851705927885803	62.53023620834766660	307.65995350310538470
MALL	25.47615652486645033	15.41360247280345597	17.51468908921242829	0.00000000000000000	8.48551285011329171	3.31236436960695668	2.29510972134785884	20.33361604937015699	0.00000000000000000	21.92195439455823802
MATN3	16.91251231981436121	0.00000000000000000	0.00000000000000000	3.25187708594282521	3.54612536401115097	1.87183559212845574	8.04515066416953317	3.74393682608092959	3.58150019423587551	14.81066406091280285
MUC3A	4.17143178364615697	0.00000000000000000	0.90394615631381336	1.00513438561503277	2.47321771724326744	0.02178636581216347	3.43687028491743840	0.00000000000000000	0.34407870247640138	11.69981660578096339
NT5E	1.05843143707274345	5.46841283643900322	7.71032971797754740	0.00000000000000000	4.36586474318117990	1.26777911361417339	1.33701621502682055	0.00000000000000000	0.97478365227646813	16.35053050284095022
OLFML3	2.74990011044073412	0.00000000000000000	5.08837641692792975	2.55619590533307273	0.00000000000000000	2.51611470189283581	0.00000000000000000	4.23913524163496014	3.41565275336842866	10.29498330305745846
OPTN	3.45656208459807068	0.21720446957084813	35.65519364065560382	12.13139914709403655	28.03705538055880808	21.66658877946282047	2.92742567778724672	13.67076308057707301	38.57063057825028096	89.27476782706777669
PAPSS2	19.76189891143297217	0.00000000000000000	51.44658739126721514	11.02371690898893952	43.98918110835826667	10.76458699324236790	17.78210231701903865	9.88429183271555090	25.85455871812943585	66.98817486852978220
PDLIM1	86.73174006988594442	48.14461418274261462	66.46410488574102260	62.50893213642486756	53.84351690428237447	69.42159117867076645	67.84377989075844084	55.60322834937605307	51.20411429959791860	231.26711730917628529
PHLDB2	6.16593523788256626	4.44467975330578735	1.85560410999443381	2.16195808814100809	0.86117731261267283	1.22287004271375688	2.03274322278379582	0.00000000000000000	0.00000000000000000	14.05068349112109871
PLAC8	3.91605170394799895	1.42246079174224116	0.00000000000000000	1.95598655203865301	1.58380386318381250	0.82771144331241953	4.96281511476426385	0.07634377008117249	0.00000000000000000	11.17329902889310134
PRSS23	271.07814855597302994	187.06358833956747389	174.98132227361674040	165.82342710088789772	132.54718362123261954	237.38035584466371120	242.55975700105648230	88.74458932263063105	145.89634937975785078	586.61332291152518792
PSG9	5.71281420361965786	1.24200701492063459	4.83023987196284121	0.88397338389779523	2.49345542578447033	4.38502382627104481	0.00000000000000000	3.78041440392603256	3.57443129919000269	18.96438647348471562
RARRES3	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
RASD1	0.00000000000000000	17.92182633181838725	24.92223688881501431	2.70206512738957549	32.55054121318396909	36.36897331896862795	0.00000000000000000	13.14647425893202559	0.00000000000000000	120.58450087046574595
RP1.140K8.5	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
RP11.156L14.1	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
RTP4	0.00000000000000000	0.64134595223983049	1.34746358375764097	0.00000000000000000	0.00000000000000000	0.45302763421409736	0.00000000000000000	0.00000000000000000	0.43747359929307589	2.83144587628133104
S100A10	1557.44806708617193181	1260.87144690298123351	933.60551645548628130	834.12446529432020270	1315.16308552719146974	1255.77078863352448934	1299.06365684274101113	1490.71165209911350757	1490.81969958586159919	4596.36274780734856904
S100A2	8.05386817604520999	20.16418436019631955	24.34910623336548241	0.00000000000000000	2.22717820730283211	4.35687261760677469	0.00000000000000000	5.30338148615754967	0.00000000000000000	0.00000000000000000
SERHL2	0.78544972622240317	2.41673700869436781	0.00000000000000000	0.42545171338753884	8.43355902774326438	1.68079548849627303	4.13796436967568226	0.00000000000000000	1.59400058997748717	16.54489354748239549
SLPI	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.55345036028146577	2.20062960787818751	0.41092810456413625	0.00000000000000000	0.00000000000000000	1.98193313797011017	8.87936694052966935
TACSTD2	33.41269376177687889	83.94223794223606205	170.30074715166793453	44.62876356324161264	119.29673213856334257	94.83322086809181428	18.14329842613837940	102.45520917964650209	164.29248851741391491	263.79518230694696967
TCN1	0.07989565553486645	0.00000000000000000	5.54425780713263894	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.81233418627675069	0.00000000000000000	0.00000000000000000	18.65127629063549719
TGFB2	9.72030005719744850	10.99498133901302843	10.63681198536903239	2.99959956716445841	13.66680536904679322	6.19222050191329210	5.31842205293449055	5.35167859092912845	9.61005833163508960	38.13904333975703764
THBD	1.31621160587334374	3.73513910283732731	6.61148583616422147	0.90863428924391454	2.95494082341717590	1.63105625752480266	0.00000000000000000	1.32378928334974022	1.90431898610264438	9.06809847293283866
TIMP2	6.69875877686896537	0.00000000000000000	29.81223803548747497	6.73913360192990130	26.60264169977862636	5.00284247660644343	8.87601125411702085	6.32097549554210403	19.17135552966620793	45.97789124741673561
TMEM40	12.67131765268438137	8.10283568701927592	12.92322492029419934	1.78996874356557956	8.54653606673009847	0.58314472560391517	2.89643932500503842	5.24446353004462029	1.40281298089014794	41.66638163976347897
TP53INP2	0.00000000000000000	9.90023475932259345	16.07802633516129376	2.00868860521419457	2.50966130063103421	3.72300990750720961	0.00438427633398011	0.00000000000000000	1.55620748444894397	9.95690803421418735
TPM2	16.28975274400115936	0.56738707473002059	5.27295770536065866	9.18082792443735229	5.85754528044215306	5.41809294554058951	15.10716890654889077	0.00000000000000000	0.00000000000000000	44.38282012317976921
TSPAN1	18.37540909352276586	10.78220911139834648	16.94100405514595309	6.51913869456550632	3.95536579978394531	7.23714701714369379	10.31059414322302992	6.02997358902305791	16.11160650595840238	54.01668568690790551
TUBA1A	46.98952204855282133	0.00000000000000000	61.85494260194603555	34.18610984046422629	46.98540385364177752	116.92379956609127589	22.80848426493906089	37.05511121581170642	164.33933956442820090	201.13068384804287803
